Date,NDVI_FishIsland,NDVI_Footprint,NDVI_FishIsland_Daily
17-May-14,-0.062,-0.09,-0.039
18-May-14,-0.062,-0.09,-0.003
19-May-14,-0.06,-0.081,0.036
20-May-14,-0.044,-0.054,0.021
21-May-14,-0.031,-0.032,0.005
22-May-14,-0.028,-0.034,0.037
23-May-14,-0.013,,0.073
24-May-14,0.045,,0.023
25-May-14,0.045,,0.04
26-May-14,0.046,,0.073
27-May-14,-0.006,0.033,0.095
28-May-14,-0.032,0.054,0.054
29-May-14,-0.025,-0.043,0.15
30-May-14,-0.035,-0.126,0.014
31-May-14,0.059,0.077,0.185
1-Jun-14,0.102,0.164,-0.017
2-Jun-14,0.113,0.163,-0.016
3-Jun-14,0.137,0.17,-0.218
4-Jun-14,0.121,0.212,-0.126
5-Jun-14,0.121,0.029,0.023
6-Jun-14,0.165,0.226,0.068
7-Jun-14,0.184,0.227,0.215
8-Jun-14,0.241,0.248,0.206
9-Jun-14,0.269,0.231,0.231
10-Jun-14,0.294,0.259,0.21
11-Jun-14,0.292,0.261,0.131
12-Jun-14,0.307,0.304,0.303
13-Jun-14,0.314,0.304,0.023
14-Jun-14,0.306,0.305,-0.003
15-Jun-14,0.323,0.316,0.304
16-Jun-14,0.36,0.35,0.335
17-Jun-14,0.388,0.368,0.363
18-Jun-14,0.389,0.366,0.262
19-Jun-14,0.396,0.368,-0.019
20-Jun-14,0.419,0.388,0.052
21-Jun-14,0.417,0.388,0.446
22-Jun-14,0.431,0.402,0.467
23-Jun-14,0.445,0.415,0.434
24-Jun-14,0.465,0.44,0.433
25-Jun-14,0.481,0.46,0.429
26-Jun-14,0.5,0.477,0.003
27-Jun-14,0.501,0.479,0.519
28-Jun-14,0.502,0.48,0.517
29-Jun-14,0.517,0.491,0.528
30-Jun-14,0.518,0.492,0.5
1-Jul-14,0.525,0.497,0.525
2-Jul-14,0.544,0.503,0.557
3-Jul-14,0.555,0.509,0.521
4-Jul-14,0.567,0.52,0.221
5-Jul-14,0.568,0.522,0.38
6-Jul-14,0.578,0.531,0.587
7-Jul-14,0.578,0.524,0.637
8-Jul-14,0.584,0.532,0.504
9-Jul-14,0.588,0.536,0.574
10-Jul-14,0.593,0.541,0.545
11-Jul-14,0.597,0.544,0.608
12-Jul-14,0.601,0.55,0.647
13-Jul-14,0.601,0.55,0.632
14-Jul-14,0.599,0.545,0.549
15-Jul-14,0.598,0.544,0.12
16-Jul-14,0.599,0.545,0.541
17-Jul-14,0.601,0.552,0.61
18-Jul-14,0.6,0.555,0.485
19-Jul-14,0.603,0.559,0.289
20-Jul-14,0.597,0.553,0.155
21-Jul-14,0.6,0.553,0.544
22-Jul-14,0.592,0.547,0.06
23-Jul-14,0.601,0.564,0.583
24-Jul-14,0.601,0.564,0.596
25-Jul-14,0.606,0.559,0.04
26-Jul-14,0.6,0.548,0.051
27-Jul-14,0.6,0.545,0.031
28-Jul-14,0.6,0.545,0.088
29-Jul-14,0.6,0.545,-0.007
30-Jul-14,0.617,0.566,0.15
31-Jul-14,0.605,0.562,0.263
1-Aug-14,0.59,0.557,0.166
2-Aug-14,0.574,0.515,0.032
3-Aug-14,0.579,0.527,0.119
4-Aug-14,0.581,0.53,0.162
5-Aug-14,0.586,0.53,0.063
6-Aug-14,0.586,0.53,0.337
7-Aug-14,0.586,0.53,0.584
8-Aug-14,0.576,0.52,0.535
9-Aug-14,0.577,0.521,0.574
10-Aug-14,0.572,0.524,0.577
11-Aug-14,0.568,0.523,0.569
12-Aug-14,0.561,0.518,0.254
13-Aug-14,0.559,0.517,0.186
14-Aug-14,0.558,0.517,0.039
15-Aug-14,0.557,0.517,0.509
16-Aug-14,0.55,0.513,0.028
17-Aug-14,0.549,0.513,0.532
18-Aug-14,0.542,0.509,0.442
19-Aug-14,0.526,0.496,0.516
20-Aug-14,0.509,0.476,0.534
21-Aug-14,0.506,0.479,0.368
22-Aug-14,0.502,0.472,0.021
23-Aug-14,0.502,0.472,0.449
24-Aug-14,0.504,0.473,-0.016
25-Aug-14,0.504,0.473,0.07
26-Aug-14,0.5,0.459,0.52
27-Aug-14,0.499,0.459,0.492
28-Aug-14,0.497,0.456,0.439
29-Aug-14,0.487,0.452,0.343
30-Aug-14,0.488,0.452,0.101
31-Aug-14,0.48,0.446,0.122
1-Sep-14,0.474,0.439,0.046
2-Sep-14,0.47,0.428,-0.006
3-Sep-14,0.47,0.428,0.035
4-Sep-14,0.453,0.411,0.016
5-Sep-14,0.429,0.379,0.043
6-Sep-14,0.425,0.373,0.129
7-Sep-14,0.42,0.378,0.426
8-Sep-14,0.42,0.379,0.448
9-Sep-14,0.42,0.379,0.417
10-Sep-14,0.421,0.38,0.061
11-Sep-14,0.42,0.381,0.017
12-Sep-14,0.42,0.382,0.458
13-Sep-14,0.421,0.384,0.303
14-Sep-14,0.421,0.386,0.305
15-Sep-14,0.422,0.387,0.076
16-Sep-14,0.416,0.377,0.007
17-Sep-14,0.401,0.361,-0.008
18-Sep-14,0.389,0.342,0.002
19-Sep-14,0.392,0.344,0.018
20-Sep-14,0.393,0.346,-0.014
21-Sep-14,0.384,0.313,-0.005
22-Sep-14,0.383,0.322,-0.01
23-Sep-14,0.383,0.33,0.092
24-Sep-14,0.384,0.332,0.219
25-Sep-14,0.387,0.336,0.071
26-Sep-14,0.389,0.34,0.27
27-Sep-14,0.389,0.344,0.19
28-Sep-14,0.39,0.348,0.4
29-Sep-14,0.391,0.351,0.013
30-Sep-14,0.392,0.355,0.397
1-Oct-14,0.393,0.357,0.04
2-Oct-14,0.394,0.36,-0.016
3-Oct-14,0.391,0.389,0.074
4-Oct-14,0.392,0.392,-0.013
5-Oct-14,-0.021,-0.008,-0.012
6-Oct-14,-0.021,-0.008,-0.017
7-Oct-14,-0.021,-0.008,-0.01
8-Oct-14,-0.019,-0.008,-0.01
9-Oct-14,-0.019,-0.008,-0.007
10-Oct-14,-0.021,-0.008,-0.025
11-Oct-14,-0.025,-0.009,-0.026
12-Oct-14,-0.027,-0.009,-0.027
13-Oct-14,-0.023,-0.008,-0.023
14-Oct-14,-0.019,-0.009,-0.026
15-Oct-14,-0.018,-0.009,-0.029
16-Oct-14,-0.018,-0.009,-0.026
17-Oct-14,-0.023,-0.01,-0.028
18-Oct-14,-0.032,,-0.026
19-Oct-14,-0.033,,-0.059
20-Oct-14,-0.029,,-0.084
21-Oct-14,-0.04,,-0.058
22-Oct-14,-0.04,,-0.039
23-Oct-14,-0.04,,0.008
24-Oct-14,-0.065,,-0.071
25-Oct-14,-0.066,,-0.024
26-Oct-14,-0.067,,-0.04
27-Oct-14,,,-0.096
28-Oct-14,,,-0.065
29-Oct-14,,,-0.091
30-Oct-14,,,-0.025
31-Oct-14,,,-0.071
1-Nov-14,,,-0.131
2-Nov-14,,,-0.107
3-Nov-14,,,-0.079
4-Nov-14,,,-0.139
5-Nov-14,,,0.074
6-Nov-14,,,0.109
7-Nov-14,,,0.097
8-Nov-14,,,0.095
9-Nov-14,,,0.098
10-Nov-14,,,0.097
11-Nov-14,,,0.11
12-Nov-14,,,0.079
13-Nov-14,,,0.1
14-Nov-14,,,0.064
15-Nov-14,,,0.137
16-Nov-14,,,0.063
17-Nov-14,,,-0.035
18-Nov-14,,,0.002
19-Nov-14,,,-0.03
20-Nov-14,,,-0.143
21-Nov-14,,,0.055
22-Nov-14,,,0.067
23-Nov-14,,,0.07
24-Nov-14,,,0.105
25-Nov-14,,,-0.012
26-Nov-14,,,0.188
27-Nov-14,,,0.143
28-Nov-14,,,0.187
29-Nov-14,,,0.184
30-Nov-14,,,
1-Dec-14,,,
2-Dec-14,,,
3-Dec-14,,,
4-Dec-14,,,
5-Dec-14,,,
6-Dec-14,,,
7-Dec-14,,,
8-Dec-14,,,
9-Dec-14,,,
10-Dec-14,,,
11-Dec-14,,,
12-Dec-14,,,
13-Dec-14,,,
14-Dec-14,,,
15-Dec-14,,,
16-Dec-14,,,
17-Dec-14,,,
18-Dec-14,,,
19-Dec-14,,,
20-Dec-14,,,
21-Dec-14,,,
22-Dec-14,,,
23-Dec-14,,,
24-Dec-14,,,
25-Dec-14,,,
26-Dec-14,,,
27-Dec-14,,,
28-Dec-14,,,
29-Dec-14,,,
30-Dec-14,,,
31-Dec-14,,,
1-Jan-15,,,
2-Jan-15,,,
3-Jan-15,,,
4-Jan-15,,,
5-Jan-15,,,
6-Jan-15,,,
7-Jan-15,,,
8-Jan-15,,,
9-Jan-15,,,
10-Jan-15,,,
11-Jan-15,,,
12-Jan-15,,,
13-Jan-15,,,
14-Jan-15,,,
15-Jan-15,,,
16-Jan-15,,,
17-Jan-15,,,
18-Jan-15,,,
19-Jan-15,,,
20-Jan-15,,,
21-Jan-15,,,
22-Jan-15,,,
23-Jan-15,,,
24-Jan-15,,,
25-Jan-15,,,
26-Jan-15,,,
27-Jan-15,,,
28-Jan-15,,,
29-Jan-15,,,
30-Jan-15,,,
31-Jan-15,,,
1-Feb-15,,,0.117
2-Feb-15,,,0.173
3-Feb-15,,,0.169
4-Feb-15,,,0.15
5-Feb-15,,,0.17
6-Feb-15,,,0.013
7-Feb-15,,,-0.095
8-Feb-15,,,-0.108
9-Feb-15,,,-0.073
10-Feb-15,,,-0.054
11-Feb-15,,,-0.074
12-Feb-15,,,-0.041
13-Feb-15,,,-0.105
14-Feb-15,-0.063,,-0.11
15-Feb-15,-0.087,-0.12,-0.047
16-Feb-15,-0.096,-0.124,-0.043
17-Feb-15,-0.046,-0.057,-0.062
18-Feb-15,-0.039,-0.056,-0.052
19-Feb-15,-0.033,-0.047,-0.172
20-Feb-15,-0.033,-0.047,-0.049
21-Feb-15,-0.033,-0.046,-0.072
22-Feb-15,-0.039,-0.039,-0.065
23-Feb-15,-0.04,-0.009,-0.03
24-Feb-15,-0.037,0.008,-0.041
25-Feb-15,-0.031,-0.045,-0.029
26-Feb-15,-0.037,-0.019,-0.034
27-Feb-15,-0.037,-0.019,-0.03
28-Feb-15,-0.032,-0.001,-0.028
1-Mar-15,-0.051,-0.151,-0.028
2-Mar-15,-0.033,-0.01,-0.031
3-Mar-15,-0.033,-0.037,-0.019
4-Mar-15,-0.032,-0.037,-0.084
5-Mar-15,-0.031,-0.019,-0.03
6-Mar-15,-0.031,-0.02,-0.042
7-Mar-15,-0.031,-0.022,-0.028
8-Mar-15,-0.048,-0.159,-0.068
9-Mar-15,-0.047,-0.152,-0.022
10-Mar-15,-0.045,-0.144,-0.034
11-Mar-15,-0.045,-0.152,-0.02
12-Mar-15,-0.047,-0.142,-0.018
13-Mar-15,-0.029,-0.035,-0.03
14-Mar-15,-0.036,-0.035,-0.024
15-Mar-15,-0.034,-0.028,-0.029
16-Mar-15,-0.034,-0.036,-0.029
17-Mar-15,-0.033,-0.035,-0.039
18-Mar-15,-0.034,-0.036,-0.028
19-Mar-15,-0.034,-0.036,-0.033
20-Mar-15,-0.034,-0.036,-0.032
21-Mar-15,-0.035,-0.036,-0.035
22-Mar-15,-0.035,-0.036,-0.035
23-Mar-15,-0.034,-0.035,-0.034
24-Mar-15,-0.034,-0.034,-0.025
25-Mar-15,-0.034,-0.035,-0.039
26-Mar-15,-0.035,-0.035,-0.031
27-Mar-15,-0.034,-0.034,-0.034
28-Mar-15,-0.032,-0.034,-0.023
29-Mar-15,-0.034,-0.034,-0.029
30-Mar-15,-0.033,-0.034,-0.025
31-Mar-15,-0.035,-0.033,-0.025
1-Apr-15,-0.033,-0.033,-0.028
2-Apr-15,-0.033,-0.033,-0.033
3-Apr-15,-0.033,-0.033,-0.023
4-Apr-15,-0.034,-0.033,-0.033
5-Apr-15,-0.034,-0.034,-0.028
6-Apr-15,-0.034,-0.034,-0.036
7-Apr-15,-0.033,-0.034,-0.034
8-Apr-15,-0.033,-0.035,-0.035
9-Apr-15,-0.034,-0.035,-0.027
10-Apr-15,-0.034,-0.036,-0.029
11-Apr-15,-0.032,-0.033,-0.024
12-Apr-15,-0.032,-0.033,-0.031
13-Apr-15,-0.032,-0.033,-0.024
14-Apr-15,-0.032,-0.034,-0.034
15-Apr-15,-0.034,-0.037,-0.022
16-Apr-15,-0.038,-0.037,-0.019
17-Apr-15,-0.042,-0.038,-0.025
18-Apr-15,-0.044,-0.041,-0.03
19-Apr-15,-0.045,-0.042,-0.033
20-Apr-15,-0.045,-0.042,-0.032
21-Apr-15,-0.046,-0.042,-0.042
22-Apr-15,-0.046,-0.042,-0.041
23-Apr-15,-0.046,-0.042,-0.049
24-Apr-15,-0.046,-0.042,-0.057
25-Apr-15,-0.046,-0.042,-0.056
26-Apr-15,-0.046,-0.043,-0.054
27-Apr-15,-0.046,-0.043,-0.051
28-Apr-15,-0.046,-0.043,-0.062
29-Apr-15,-0.047,-0.044,-0.029
30-Apr-15,-0.047,-0.045,-0.026
1-May-15,-0.049,-0.046,-0.028
2-May-15,-0.049,-0.048,-0.023
3-May-15,-0.049,-0.048,-0.041
4-May-15,-0.049,-0.049,-0.037
5-May-15,-0.05,-0.05,-0.043
6-May-15,-0.049,-0.051,-0.098
7-May-15,-0.049,-0.052,-0.046
8-May-15,-0.051,-0.056,-0.074
9-May-15,-0.052,-0.056,-0.068
10-May-15,-0.052,-0.056,-0.085
11-May-15,-0.049,-0.056,-0.057
12-May-15,-0.049,-0.057,-0.024
13-May-15,-0.058,-0.081,-0.02
14-May-15,-0.055,-0.077,-0.001
15-May-15,-0.045,-0.057,0.03
16-May-15,-0.013,-0.057,0.036
17-May-15,0.022,-0.045,0.109
18-May-15,0.054,0.081,0.167
19-May-15,0.056,0.131,0.101
20-May-15,0.106,0.164,0.189
21-May-15,0.116,0.177,0.151
22-May-15,0.114,0.178,0.22
23-May-15,0.114,0.178,0.187
24-May-15,0.113,0.177,-0.12
25-May-15,0.122,0.177,0.013
26-May-15,0.109,0.168,0.165
27-May-15,0.113,0.154,0.2
28-May-15,0.114,0.154,0.094
29-May-15,0.109,0.154,0.064
30-May-15,0.109,0.154,-0.059
31-May-15,0.097,0.16,0.08
1-Jun-15,0.224,0.224,0.093
2-Jun-15,0.293,0.286,0.013
3-Jun-15,0.307,0.285,0.159
4-Jun-15,0.311,0.288,0.044
5-Jun-15,0.315,0.301,0.103
6-Jun-15,0.325,0.32,0.004
7-Jun-15,0.329,0.32,0.182
8-Jun-15,0.329,0.32,0.3
9-Jun-15,0.329,0.32,0.285
10-Jun-15,0.343,0.337,0.324
11-Jun-15,0.345,0.335,0.212
12-Jun-15,0.345,0.336,0.289
13-Jun-15,0.34,0.339,0.341
14-Jun-15,0.372,0.366,0.365
15-Jun-15,0.381,0.375,0.298
16-Jun-15,0.383,0.376,0.109
17-Jun-15,0.407,0.403,0.445
18-Jun-15,0.422,0.415,0.323
19-Jun-15,0.434,0.425,0.356
20-Jun-15,0.435,0.427,0.378
21-Jun-15,0.44,0.429,0.482
22-Jun-15,0.455,0.447,0.512
23-Jun-15,0.472,0.445,0.169
24-Jun-15,0.473,0.446,0.451
25-Jun-15,0.482,0.447,0.175
26-Jun-15,0.492,0.454,0.107
27-Jun-15,0.507,0.465,-0.019
28-Jun-15,0.508,0.464,-0.009
29-Jun-15,0.503,0.445,0.03
30-Jun-15,0.508,0.451,0.515
1-Jul-15,0.52,0.462,0.306
2-Jul-15,0.521,0.462,0.686
3-Jul-15,0.537,0.473,0.222
4-Jul-15,0.538,0.474,0.143
5-Jul-15,0.54,0.475,0.375
6-Jul-15,0.54,0.475,0.536
7-Jul-15,0.542,0.467,0.481
8-Jul-15,0.538,0.467,0.024
9-Jul-15,0.547,0.484,-0.081
10-Jul-15,0.553,0.477,-0.043
11-Jul-15,0.544,0.475,0.016
12-Jul-15,0.543,0.474,0.426
13-Jul-15,0.543,0.474,0.068
14-Jul-15,0.543,0.487,0.561
15-Jul-15,0.551,0.525,0.479
16-Jul-15,0.544,0.511,0.448
17-Jul-15,0.545,0.512,0.475
18-Jul-15,0.545,0.513,0.065
19-Jul-15,0.545,0.513,0.357
20-Jul-15,0.545,0.512,-0.019
21-Jul-15,0.546,0.516,0.404
22-Jul-15,0.546,0.516,0.083
23-Jul-15,0.519,0.466,0.062
24-Jul-15,0.571,0.53,0.104
25-Jul-15,0.582,0.553,0.035
26-Jul-15,0.556,0.484,-0.239
27-Jul-15,0.557,0.485,0.212
28-Jul-15,0.558,0.486,0.091
29-Jul-15,0.559,0.487,0.066
30-Jul-15,0.561,0.497,0.044
31-Jul-15,0.555,0.49,0.566
1-Aug-15,0.559,0.488,0.066
2-Aug-15,0.559,0.488,0.101
3-Aug-15,0.552,0.481,-0.021
4-Aug-15,0.552,0.481,0.005
5-Aug-15,0.552,0.481,-0.012
6-Aug-15,0.552,0.483,0.044
7-Aug-15,0.552,0.482,0.57
8-Aug-15,0.552,0.482,0.565
9-Aug-15,0.551,0.476,0.377
10-Aug-15,0.551,0.476,0.529
11-Aug-15,0.551,0.477,0.025
12-Aug-15,0.551,0.477,0.033
13-Aug-15,0.552,0.477,0.561
14-Aug-15,0.544,0.48,0.102
15-Aug-15,0.536,0.484,0.069
16-Aug-15,0.508,0.465,0.018
17-Aug-15,0.491,0.466,0.009
18-Aug-15,0.471,0.451,0.005
19-Aug-15,0.465,0.455,0.03
20-Aug-15,0.465,0.455,0.039
21-Aug-15,0.464,0.45,0.575
22-Aug-15,0.455,0.443,0.487
23-Aug-15,0.455,0.441,0.411
24-Aug-15,0.456,0.441,0.028
25-Aug-15,0.456,0.44,0.422
26-Aug-15,0.457,0.44,0.065
27-Aug-15,0.458,0.44,-0.003
28-Aug-15,0.459,0.44,0.324
29-Aug-15,0.459,0.432,0.029
30-Aug-15,0.441,0.425,0
31-Aug-15,0.41,0.396,-0.006
1-Sep-15,0.408,0.394,-0.004
2-Sep-15,0.407,0.393,0.004
3-Sep-15,0.365,0.408,0.001
4-Sep-15,0.364,0.406,0.015
5-Sep-15,0.364,0.405,0.144
6-Sep-15,0.337,0.383,0.314
7-Sep-15,0.35,0.393,0.078
8-Sep-15,0.351,0.391,0
9-Sep-15,0.351,0.389,0.002
10-Sep-15,0.337,0.36,-0.004
11-Sep-15,0.337,0.358,-0.016
12-Sep-15,0.337,0.355,0.175
13-Sep-15,0.338,0.352,0.311
14-Sep-15,0.337,0.331,0.378
15-Sep-15,0.348,0.392,-0.017
16-Sep-15,0.346,0.385,0.013
17-Sep-15,0.344,0.378,0.181
18-Sep-15,0.391,0.37,0.004
19-Sep-15,0.37,0.372,0.199
20-Sep-15,0.37,0.371,0.005
21-Sep-15,0.371,0.372,0.016
22-Sep-15,0.377,0.38,0.02
23-Sep-15,0.388,0.382,0.018
24-Sep-15,0.388,0.381,0.03
25-Sep-15,0.389,0.381,0.418
26-Sep-15,0.396,0.397,0.288
27-Sep-15,0.396,0.395,0.023
28-Sep-15,0.396,0.392,0.045
29-Sep-15,0.164,0.39,-0.018
30-Sep-15,0.002,-0.016,-0.03
1-Oct-15,-0.01,-0.016,-0.014
2-Oct-15,-0.011,-0.016,-0.02
3-Oct-15,-0.011,-0.016,-0.02
4-Oct-15,-0.015,-0.01,-0.053
5-Oct-15,-0.012,-0.007,-0.015
6-Oct-15,-0.014,-0.014,-0.001
7-Oct-15,-0.014,-0.014,-0.02
8-Oct-15,-0.013,-0.013,-0.006
9-Oct-15,-0.013,-0.013,-0.022
10-Oct-15,-0.014,-0.014,-0.04
11-Oct-15,-0.014,-0.014,-0.017
12-Oct-15,-0.011,-0.012,-0.031
13-Oct-15,-0.01,-0.012,-0.026
14-Oct-15,-0.011,-0.013,-0.023
15-Oct-15,-0.014,-0.017,0.001
16-Oct-15,-0.012,-0.017,-0.033
17-Oct-15,-0.007,-0.015,-0.08
18-Oct-15,-0.007,-0.015,-0.036
19-Oct-15,-0.006,-0.014,-0.04
20-Oct-15,-0.019,,-0.055
21-Oct-15,-0.021,,-0.044
22-Oct-15,-0.022,,-0.082
23-Oct-15,-0.024,,-0.048
24-Oct-15,-0.092,,-0.076
25-Oct-15,-0.092,,-0.065
26-Oct-15,,,-0.143
27-Oct-15,,,-0.073
28-Oct-15,,,-0.199
29-Oct-15,,,-0.039
30-Oct-15,,,-0.087
31-Oct-15,,,-0.09
1-Nov-15,,,-0.072
2-Nov-15,,,-0.057
3-Nov-15,,,-0.077
4-Nov-15,,,-0.119
5-Nov-15,,,0.023
6-Nov-15,,,0.068
7-Nov-15,,,0.015
8-Nov-15,,,-0.085
9-Nov-15,,,0.046
10-Nov-15,,,0.171
11-Nov-15,,,-0.177
12-Nov-15,,,0.054
13-Nov-15,,,0.039
14-Nov-15,,,0.193
15-Nov-15,,,-0.058
16-Nov-15,,,0.102
17-Nov-15,,,0.024
18-Nov-15,,,-0.043
19-Nov-15,,,0.086
20-Nov-15,,,0.101
21-Nov-15,,,0.01
22-Nov-15,,,0.335
23-Nov-15,,,0.064
24-Nov-15,,,0.032
25-Nov-15,,,-0.044
26-Nov-15,,,-0.082
27-Nov-15,,,-0.081
28-Nov-15,,,-0.128
29-Nov-15,,,0.002
30-Nov-15,,,0.108
1-Dec-15,,,0.067
2-Dec-15,,,0.247
3-Dec-15,,,
4-Dec-15,,,0.096
5-Dec-15,,,
6-Dec-15,,,
7-Dec-15,,,
8-Dec-15,,,
9-Dec-15,,,
10-Dec-15,,,
11-Dec-15,,,
12-Dec-15,,,
13-Dec-15,,,
14-Dec-15,,,
15-Dec-15,,,
16-Dec-15,,,
17-Dec-15,,,
18-Dec-15,,,
19-Dec-15,,,
20-Dec-15,,,
21-Dec-15,,,
22-Dec-15,,,
23-Dec-15,,,
24-Dec-15,,,
25-Dec-15,,,
26-Dec-15,,,
27-Dec-15,,,
28-Dec-15,,,
29-Dec-15,,,
30-Dec-15,,,
31-Dec-15,,,
1-Jan-16,,,
2-Jan-16,,,
3-Jan-16,,,
4-Jan-16,,,
5-Jan-16,,,
6-Jan-16,,,
7-Jan-16,,,0.368
8-Jan-16,,,
9-Jan-16,,,0.192
10-Jan-16,,,0.229
11-Jan-16,,,
12-Jan-16,,,0.083
13-Jan-16,,,0.088
14-Jan-16,,,0.217
15-Jan-16,,,0.045
16-Jan-16,,,0.246
17-Jan-16,,,0.072
18-Jan-16,,,0.032
19-Jan-16,,,0.082
20-Jan-16,,,0.046
21-Jan-16,,,0.111
22-Jan-16,,,-0.073
23-Jan-16,,,0.07
24-Jan-16,,,0.149
25-Jan-16,,,-0.064
26-Jan-16,,,0.046
27-Jan-16,,,-0.174
28-Jan-16,,,0.146
29-Jan-16,,,-0.101
30-Jan-16,,,0.057
31-Jan-16,,,0.101
1-Feb-16,,,-0.06
2-Feb-16,,,0.096
3-Feb-16,,,0.116
4-Feb-16,,,0.149
5-Feb-16,,,0.079
6-Feb-16,,,-0.357
7-Feb-16,,,-0.105
8-Feb-16,,,-0.184
9-Feb-16,,,-0.132
10-Feb-16,,,-0.148
11-Feb-16,,,-0.142
12-Feb-16,,,-0.12
13-Feb-16,,,-0.1
14-Feb-16,,,-0.062
15-Feb-16,-0.032,,-0.101
16-Feb-16,-0.041,,-0.064
17-Feb-16,-0.041,,
18-Feb-16,-0.036,-0.056,-0.047
19-Feb-16,-0.046,-0.049,-0.045
20-Feb-16,-0.049,-0.05,-0.063
21-Feb-16,-0.051,-0.05,-0.052
22-Feb-16,-0.051,-0.052,-0.039
23-Feb-16,-0.052,-0.048,-0.042
24-Feb-16,-0.051,-0.048,-0.05
25-Feb-16,-0.051,-0.051,-0.057
26-Feb-16,-0.05,-0.047,-0.034
27-Feb-16,-0.05,-0.047,-0.063
28-Feb-16,-0.05,-0.046,-0.037
29-Feb-16,-0.05,-0.046,-0.043
1-Mar-16,-0.051,-0.05,-0.049
2-Mar-16,-0.049,-0.048,-0.047
3-Mar-16,-0.049,-0.048,-0.045
4-Mar-16,-0.053,-0.048,-0.023
5-Mar-16,-0.054,-0.048,-0.036
6-Mar-16,-0.049,-0.047,-0.014
7-Mar-16,-0.049,-0.047,-0.035
8-Mar-16,-0.049,-0.047,-0.02
9-Mar-16,-0.051,-0.051,-0.039
10-Mar-16,-0.051,-0.05,-0.033
11-Mar-16,-0.05,-0.052,-0.031
12-Mar-16,-0.051,-0.052,-0.033
13-Mar-16,-0.049,-0.05,-0.027
14-Mar-16,-0.049,-0.049,-0.039
15-Mar-16,-0.048,-0.049,-0.048
16-Mar-16,-0.046,-0.049,-0.046
17-Mar-16,-0.042,-0.048,-0.044
18-Mar-16,-0.043,-0.047,-0.037
19-Mar-16,-0.042,-0.047,-0.023
20-Mar-16,-0.041,-0.046,-0.025
21-Mar-16,-0.041,-0.045,-0.038
22-Mar-16,-0.038,-0.046,-0.035
23-Mar-16,-0.038,-0.045,-0.035
24-Mar-16,-0.039,-0.045,-0.048
25-Mar-16,-0.041,-0.043,-0.051
26-Mar-16,-0.038,-0.042,-0.033
27-Mar-16,-0.039,-0.036,-0.033
28-Mar-16,-0.04,-0.041,-0.033
29-Mar-16,-0.039,-0.042,-0.04
30-Mar-16,-0.039,-0.042,-0.038
31-Mar-16,-0.039,-0.042,-0.036
1-Apr-16,-0.04,-0.042,-0.036
2-Apr-16,-0.04,-0.042,-0.044
3-Apr-16,-0.038,-0.036,-0.035
4-Apr-16,-0.038,-0.035,-0.039
5-Apr-16,-0.039,-0.045,-0.032
6-Apr-16,-0.039,-0.045,-0.034
7-Apr-16,-0.04,-0.045,-0.039
8-Apr-16,-0.039,-0.045,-0.04
9-Apr-16,-0.04,-0.049,-0.043
10-Apr-16,-0.04,-0.038,-0.04
11-Apr-16,-0.04,-0.038,-0.04
12-Apr-16,-0.041,-0.04,-0.042
13-Apr-16,-0.041,-0.037,-0.054
14-Apr-16,-0.041,-0.054,-0.039
15-Apr-16,-0.041,-0.054,-0.068
16-Apr-16,-0.041,-0.054,-0.052
17-Apr-16,-0.041,-0.04,-0.045
18-Apr-16,-0.04,-0.043,-0.044
19-Apr-16,-0.043,-0.039,-0.042
20-Apr-16,-0.042,-0.044,-0.055
21-Apr-16,-0.043,-0.044,-0.034
22-Apr-16,-0.044,-0.044,-0.046
23-Apr-16,-0.044,-0.039,-0.079
24-Apr-16,-0.044,-0.04,-0.045
25-Apr-16,-0.043,-0.04,-0.051
26-Apr-16,-0.043,-0.04,-0.071
27-Apr-16,-0.044,-0.04,-0.072
28-Apr-16,-0.043,-0.042,-0.09
29-Apr-16,-0.05,-0.05,-0.094
30-Apr-16,-0.055,-0.056,-0.091
1-May-16,-0.058,-0.059,-0.045
2-May-16,-0.065,-0.067,-0.077
3-May-16,-0.068,-0.068,-0.062
4-May-16,-0.067,-0.07,-0.117
5-May-16,-0.067,-0.07,-0.074
6-May-16,-0.076,-0.082,0.01
7-May-16,-0.079,-0.083,0.005
8-May-16,-0.08,-0.083,-0.001
9-May-16,-0.08,-0.083,0.033
10-May-16,-0.08,-0.083,0.082
11-May-16,-0.08,-0.084,0.152
12-May-16,-0.078,-0.082,0.055
13-May-16,-0.078,-0.076,0.024
14-May-16,-0.078,-0.068,-0.002
15-May-16,-0.078,-0.054,-0.074
16-May-16,-0.068,-0.062,-0.014
17-May-16,-0.066,-0.061,0.024
18-May-16,-0.045,-0.049,0.016
19-May-16,-0.027,-0.033,0.149
20-May-16,0.041,-0.033,0.168
21-May-16,0.064,-0.012,0.164
22-May-16,0.076,0.021,-0.091
23-May-16,0.104,0.097,-0.017
24-May-16,0.104,0.097,0.043
25-May-16,0.103,0.187,0.214
26-May-16,0.104,0.188,0.087
27-May-16,0.104,0.189,0.036
28-May-16,0.156,0.214,0.266
29-May-16,0.194,0.215,-0.116
30-May-16,0.232,0.229,0.004
31-May-16,0.256,0.235,0.096
1-Jun-16,0.256,0.235,0.271
2-Jun-16,0.256,0.236,0.34
3-Jun-16,0.255,0.236,0.3
4-Jun-16,0.264,0.249,0.139
5-Jun-16,0.262,0.238,0.035
6-Jun-16,0.278,0.25,0.083
