datetime,NEE,NME
2017-08-05 06:30:00-06:00,0.5324275766809782,15.403343264261881
2017-08-05 07:00:00-06:00,0.12403046099999994,6.556773999999999
2017-08-05 07:30:00-06:00,0.05946991983801127,14.75910800000001
2017-08-05 08:00:00-06:00,-0.2523191110000002,9.696033
2017-08-05 08:30:00-06:00,-0.5376638259999997,19.091759000000014
2017-08-05 09:00:00-06:00,-0.6814319480000001,12.727829999999999
2017-08-05 09:30:00-06:00,-1.0186763329999993,23.378811000000002
2017-08-05 10:00:00-06:00,-1.449757239,17.904609999999998
2017-08-05 10:30:00-06:00,-1.6188752139999993,31.64475326538086
2017-08-05 11:00:00-06:00,-2.547372714,47.272261
2017-08-05 11:30:00-06:00,-2.371727059,32.61850000000002
2017-08-05 12:00:00-06:00,-2.7618257999420166,38.38818700000001
2017-08-05 12:30:00-06:00,-1.760220322999999,31.483782000000012
2017-08-05 13:00:00-06:00,-2.3080703870000003,31.24302
2017-08-05 13:30:00-06:00,-2.437152558,42.348599
2017-08-05 14:00:00-06:00,-2.395565715000002,42.47071200000003
2017-08-05 14:30:00-06:00,-2.9985925229999997,41.143533000000005
2017-08-05 15:00:00-06:00,-2.496393177000001,41.98933499999999
2017-08-05 15:30:00-06:00,-2.109903647000001,35.488861000000014
2017-08-05 16:00:00-06:00,-2.473698155999999,37.483018
2017-08-05 16:30:00-06:00,-2.770464645999999,44.50663999999999
2017-08-05 17:00:00-06:00,-1.936935093000001,36.722834000000006
2017-08-05 17:30:00-06:00,-2.278769353000001,36.44676500000001
2017-08-05 18:00:00-06:00,-1.9631352464358012,40.37120374043783
2017-08-05 18:30:00-06:00,-1.374087429046631,38.01557579040527
2017-08-05 19:00:00-06:00,-1.3930519302686055,39.547796885172524
2017-08-05 19:30:00-06:00,-1.4201835592587788,38.29569714864095
2017-08-05 20:00:00-06:00,-1.4032650987307231,36.66146189371745
2017-08-05 20:30:00-06:00,-1.374404368797938,32.33068930308024
2017-08-05 21:00:00-06:00,-1.3542179683844249,32.237497329711914
2017-08-05 21:30:00-06:00,-1.1726333836714427,27.699038060506187
2017-08-05 22:00:00-06:00,-0.6780358970165252,23.830463409423828
2017-08-05 22:30:00-06:00,0.5807303701837857,23.72968781789144
2017-08-05 23:00:00-06:00,0.02318345381645486,24.339347966512044
2017-08-05 23:30:00-06:00,-0.03359073277873297,29.850035858154296
2017-08-06 00:00:00-06:00,0.6653206090132395,24.009649403889973
2017-08-06 00:30:00-06:00,1.0443759600321452,21.817428716023763
2017-08-06 01:00:00-06:00,1.1082368711630504,21.12992935180664
2017-08-06 01:30:00-06:00,1.1798711518446605,22.538820457458495
2017-08-06 02:00:00-06:00,1.358299934864044,25.607518927256265
2017-08-06 02:30:00-06:00,1.3004684805870057,25.120066674550376
2017-08-06 03:00:00-06:00,1.248524687687556,24.827049986521402
2017-08-06 03:30:00-06:00,1.2260592838128408,24.86845604578654
2017-08-06 04:00:00-06:00,1.2562057375907898,25.20271088282267
2017-08-06 04:30:00-06:00,1.2880738000075023,25.8990460395813
2017-08-06 05:00:00-06:00,1.0858555853366851,25.80937646230062
2017-08-06 05:30:00-06:00,1.0667731801668803,24.126049741109213
2017-08-06 06:00:00-06:00,1.012231667836507,17.860664780934652
2017-08-06 06:30:00-06:00,0.9560036202271779,20.00454314549764
2017-08-06 07:00:00-06:00,0.9108629802862803,24.425798161824545
2017-08-06 07:30:00-06:00,0.5976087351640066,25.93669408162435
2017-08-06 08:00:00-06:00,0.13267394135085245,29.401501274108888
2017-08-06 08:30:00-06:00,1.3378311849999995,25.15550848642985
2017-08-06 09:00:00-06:00,-0.09154742700000003,21.390614446004232
2017-08-06 09:30:00-06:00,-0.5870304169999998,22.84524099999999
2017-08-06 10:00:00-06:00,-1.2471671429999993,18.72975000000001
2017-08-06 10:30:00-06:00,-1.9143055859999991,32.15654100000003
2017-08-06 11:00:00-06:00,-1.7969503050000009,21.150635
2017-08-06 11:30:00-06:00,-1.9474419395128886,26.704175249735513
2017-08-06 12:00:00-06:00,-2.0869372510000015,12.114931000000007
2017-08-06 12:30:00-06:00,-1.3488952080000012,16.967173999999996
2017-08-06 13:00:00-06:00,-2.2111569039999996,26.02457900000001
2017-08-06 13:30:00-06:00,-2.9645080884297688,45.138377
2017-08-06 14:00:00-06:00,-2.5964869239999997,37.5596248626709
2017-08-06 14:30:00-06:00,-2.896273656000001,38.065452575683594
2017-08-06 15:00:00-06:00,-3.181857824999999,39.73806864420573
2017-08-06 15:30:00-06:00,-3.6256262910000023,35.129788335164385
2017-08-06 16:00:00-06:00,-3.500273379000002,39.68555300000002
2017-08-06 16:30:00-06:00,-4.010683506999997,39.673788999999964
2017-08-06 17:00:00-06:00,-4.361214856999997,39.276967000000006
2017-08-06 17:30:00-06:00,-3.625528347,32.76982599999999
2017-08-06 18:00:00-06:00,-2.3600571155548096,14.548954999999994
2017-08-06 18:30:00-06:00,-1.9134063460000008,25.107267999999987
2017-08-06 19:00:00-06:00,-2.558038027,34.23671347300212
2017-08-06 19:30:00-06:00,-2.984688446000002,39.52126948038737
2017-08-06 20:00:00-06:00,-1.6254282279999992,39.77329799999999
2017-08-06 20:30:00-06:00,-1.253605983,37.202042999999996
2017-08-06 21:00:00-06:00,-0.794447065,49.10348799999998
2017-08-06 21:30:00-06:00,-0.4198065450000001,42.97785399999999
2017-08-06 22:00:00-06:00,-0.42881938100000017,40.766641000000014
2017-08-06 22:30:00-06:00,-0.29067906199999993,31.78985
2017-08-06 23:00:00-06:00,0.5433945780000005,2.1570030000000013
2017-08-06 23:30:00-06:00,0.8183574480000003,9.159469999999999
2017-08-07 00:00:00-06:00,0.8466246899999995,-1.694343000000001
2017-08-07 00:30:00-06:00,1.2267287449999997,17.521382000000006
2017-08-07 01:00:00-06:00,1.3355022880000005,23.64120500000001
2017-08-07 01:30:00-06:00,1.1504242769999993,24.020987999999992
2017-08-07 02:00:00-06:00,1.9561653700000006,26.101862080891927
2017-08-07 02:30:00-06:00,1.267280776,29.827845000000018
2017-08-07 03:00:00-06:00,1.4975399040000001,16.185109000000008
2017-08-07 03:30:00-06:00,1.0491782259999995,23.997237000000005
2017-08-07 04:00:00-06:00,1.3234081949999996,47.349441000000006
2017-08-07 04:30:00-06:00,1.568513031,23.213762999999982
2017-08-07 05:00:00-06:00,1.2649815030000007,22.793773396809897
2017-08-07 05:30:00-06:00,1.5540612830000005,20.709452374776205
2017-08-07 06:00:00-06:00,0.8937229379999999,20.704027239481608
2017-08-07 06:30:00-06:00,0.9601806060000005,21.8579132715861
2017-08-07 07:00:00-06:00,0.7303586770000005,20.63147627512614
2017-08-07 07:30:00-06:00,0.44708102499999974,22.33092123667399
2017-08-07 08:00:00-06:00,0.10219221299999995,29.358617146809895
2017-08-07 08:30:00-06:00,0.4224477889999997,25.69048442840576
2017-08-07 09:00:00-06:00,0.04736237800000002,34.14736300000001
2017-08-07 09:30:00-06:00,-0.21749049399999984,52.255744000000035
2017-08-07 10:00:00-06:00,-1.0659502108891805,34.299899609883624
2017-08-07 10:30:00-06:00,-1.7359903812408448,36.65631949106852
2017-08-07 11:00:00-06:00,-2.2618647178014117,39.68321711222331
2017-08-07 11:30:00-06:00,-1.87869291305542,37.578800137837725
2017-08-07 12:00:00-06:00,-2.0807883699735004,35.70723419189453
2017-08-07 12:30:00-06:00,-2.663404671351115,38.5536745707194
2017-08-07 13:00:00-06:00,-2.603071235000001,38.99085032145182
2017-08-07 13:30:00-06:00,-3.035274370511373,43.75342051188151
2017-08-07 14:00:00-06:00,-3.0781946738560992,42.87151234944661
2017-08-07 14:30:00-06:00,-2.231159431000001,27.428307000000014
2017-08-07 15:00:00-06:00,-2.756325434,43.172748999999996
2017-08-07 15:30:00-06:00,-3.1709267536799115,38.741439
2017-08-07 16:00:00-06:00,-2.749716827,43.53322699999998
2017-08-07 16:30:00-06:00,-2.6059362580000003,34.27435100000002
2017-08-07 17:00:00-06:00,-2.558545653000001,45.96596799999998
2017-08-07 17:30:00-06:00,-2.338271065999999,36.461226
2017-08-07 18:00:00-06:00,-2.8822600841522217,37.38556400000002
2017-08-07 18:30:00-06:00,-2.6951391140619916,33.31097499999999
2017-08-07 19:00:00-06:00,-1.8680530548095704,23.787497999999996
2017-08-07 19:30:00-06:00,-2.458951413631439,51.81585900000003
2017-08-07 20:00:00-06:00,-2.1277896160000007,33.234946000000015
2017-08-07 20:30:00-06:00,-1.282669979,33.086181
2017-08-07 21:00:00-06:00,-1.335797034,28.848481999999994
2017-08-07 21:30:00-06:00,0.38311254299999986,23.474770000000003
2017-08-07 22:00:00-06:00,0.6700493039999994,24.803178999999997
2017-08-07 22:30:00-06:00,1.4154957619999993,18.648506609598794
2017-08-07 23:00:00-06:00,2.3230853560000004,23.51500809987386
2017-08-07 23:30:00-06:00,1.2342716614405314,30.938881874084473
2017-08-08 00:00:00-06:00,0.7301592429478964,31.51698048909505
2017-08-08 00:30:00-06:00,1.1047002732753755,30.176001675923665
2017-08-08 01:00:00-06:00,1.499961143732071,24.18458274205526
2017-08-08 01:30:00-06:00,1.660916562875112,25.036053880055746
2017-08-08 02:00:00-06:00,1.4817094246546427,23.114027245839438
2017-08-08 02:30:00-06:00,1.7353761235872904,26.97910191218058
2017-08-08 03:00:00-06:00,1.741369648774465,27.195571994781496
2017-08-08 03:30:00-06:00,1.6976482729117075,25.416127745310465
2017-08-08 04:00:00-06:00,1.2185016294320425,21.889327748616537
2017-08-08 04:30:00-06:00,1.6475358406702678,26.935737101236978
2017-08-08 05:00:00-06:00,0.9740143458048502,18.388946469624837
2017-08-08 05:30:00-06:00,0.626032200952371,20.484273179372153
2017-08-08 06:00:00-06:00,0.545669608314832,23.314726003011067
2017-08-08 06:30:00-06:00,0.5091141387820244,26.42721767425537
2017-08-08 07:00:00-06:00,0.37685088720172644,23.847144571940103
2017-08-08 07:30:00-06:00,0.25423482023179533,27.85974775950114
2017-08-08 08:00:00-06:00,0.1015864499999831,24.82941354115804
2017-08-08 08:30:00-06:00,-0.6501106942693392,30.929969024658202
2017-08-08 09:00:00-06:00,-0.4239418417215347,26.070363108317057
